,Country or Area,Year,Sex,Educational attainment,Education by Sex,Literacy,Literacy by Sex,Marital status,Employment Status By Marital Status and Sex
1329,Liechtenstein,2015,Female,High school or equivalent,0.2518575454778375,,,Single (never married),0.4105674619220919
1330,Liechtenstein,2015,Female,High school or equivalent,0.2518575454778375,,,Single (never married),0.4117329007839956
1331,Liechtenstein,2015,Female,High school or equivalent,0.2518575454778375,,,Married,0.548005208949923
1332,Liechtenstein,2015,Female,High school or equivalent,0.2518575454778375,,,Married,0.5515310377695699
1333,Liechtenstein,2015,Female,High school or equivalent,0.2518575454778375,,,Married,0.5522548317823909
1334,Liechtenstein,2015,Female,High school or equivalent,0.2518575454778375,,,Widowed and not remarried,0.101283880171184
1335,Liechtenstein,2015,Female,High school or equivalent,0.2518575454778375,,,Widowed and not remarried,0.1001410437235543
1336,Liechtenstein,2015,Female,High school or equivalent,0.2518575454778375,,,Widowed and not remarried,0.101646385110952
1337,Liechtenstein,2015,Female,High school or equivalent,0.2518575454778375,,,Divorced and not remarried,0.6310030395136779
1338,Liechtenstein,2015,Female,High school or equivalent,0.2518575454778375,,,Divorced and not remarried,0.6415327564894932
1339,Liechtenstein,2015,Female,High school or equivalent,0.2518575454778375,,,Divorced and not remarried,0.6548895899053627
1340,Liechtenstein,2015,Female,Master degree or equivalent,0.0294965411222136,,,Single (never married),0.410014806838067
1341,Liechtenstein,2015,Female,Master degree or equivalent,0.0294965411222136,,,Single (never married),0.4105674619220919
1342,Liechtenstein,2015,Female,Master degree or equivalent,0.0294965411222136,,,Single (never married),0.4117329007839956
1343,Liechtenstein,2015,Female,Master degree or equivalent,0.0294965411222136,,,Married,0.548005208949923
1344,Liechtenstein,2015,Female,Master degree or equivalent,0.0294965411222136,,,Married,0.5515310377695699
1345,Liechtenstein,2015,Female,Master degree or equivalent,0.0294965411222136,,,Married,0.5522548317823909
1346,Liechtenstein,2015,Female,Master degree or equivalent,0.0294965411222136,,,Widowed and not remarried,0.101283880171184
1347,Liechtenstein,2015,Female,Master degree or equivalent,0.0294965411222136,,,Widowed and not remarried,0.1001410437235543
1348,Liechtenstein,2015,Female,Master degree or equivalent,0.0294965411222136,,,Widowed and not remarried,0.101646385110952
1349,Liechtenstein,2015,Female,Master degree or equivalent,0.0294965411222136,,,Divorced and not remarried,0.6310030395136779
1350,Liechtenstein,2015,Female,Master degree or equivalent,0.0294965411222136,,,Divorced and not remarried,0.6415327564894932
1351,Liechtenstein,2015,Female,Master degree or equivalent,0.0294965411222136,,,Divorced and not remarried,0.6548895899053627
1352,Liechtenstein,2015,Female,Middle school or equivalent,0.1102036894696387,,,Single (never married),0.410014806838067
1353,Liechtenstein,2015,Female,Middle school or equivalent,0.1102036894696387,,,Single (never married),0.4105674619220919
1354,Liechtenstein,2015,Female,Middle school or equivalent,0.1102036894696387,,,Single (never married),0.4117329007839956
1355,Liechtenstein,2015,Female,Middle school or equivalent,0.1102036894696387,,,Married,0.548005208949923
1356,Liechtenstein,2015,Female,Middle school or equivalent,0.1102036894696387,,,Married,0.5515310377695699
1357,Liechtenstein,2015,Female,Middle school or equivalent,0.1102036894696387,,,Married,0.5522548317823909
1358,Liechtenstein,2015,Female,Middle school or equivalent,0.1102036894696387,,,Widowed and not remarried,0.101283880171184
1359,Liechtenstein,2015,Female,Middle school or equivalent,0.1102036894696387,,,Widowed and not remarried,0.1001410437235543
1360,Liechtenstein,2015,Female,Middle school or equivalent,0.1102036894696387,,,Widowed and not remarried,0.101646385110952
1361,Liechtenstein,2015,Female,Middle school or equivalent,0.1102036894696387,,,Divorced and not remarried,0.6310030395136779
1362,Liechtenstein,2015,Female,Middle school or equivalent,0.1102036894696387,,,Divorced and not remarried,0.6415327564894932
1363,Liechtenstein,2015,Female,Middle school or equivalent,0.1102036894696387,,,Divorced and not remarried,0.6548895899053627
1364,Liechtenstein,2015,Female,No education,0.0060850627722264,,,Single (never married),0.410014806838067
1365,Liechtenstein,2015,Female,No education,0.0060850627722264,,,Single (never married),0.4105674619220919
1366,Liechtenstein,2015,Female,No education,0.0060850627722264,,,Single (never married),0.4117329007839956
1367,Liechtenstein,2015,Female,No education,0.0060850627722264,,,Married,0.548005208949923
1368,Liechtenstein,2015,Female,No education,0.0060850627722264,,,Married,0.5515310377695699
1369,Liechtenstein,2015,Female,No education,0.0060850627722264,,,Married,0.5522548317823909
1370,Liechtenstein,2015,Female,No education,0.0060850627722264,,,Widowed and not remarried,0.101283880171184
1371,Liechtenstein,2015,Female,No education,0.0060850627722264,,,Widowed and not remarried,0.1001410437235543
1372,Liechtenstein,2015,Female,No education,0.0060850627722264,,,Widowed and not remarried,0.101646385110952
1373,Liechtenstein,2015,Female,No education,0.0060850627722264,,,Divorced and not remarried,0.6310030395136779
1374,Liechtenstein,2015,Female,No education,0.0060850627722264,,,Divorced and not remarried,0.6415327564894932
1375,Liechtenstein,2015,Female,No education,0.0060850627722264,,,Divorced and not remarried,0.6548895899053627
1376,Liechtenstein,2015,Female,Primary education or less,0.0472072764540097,,,Single (never married),0.410014806838067
1377,Liechtenstein,2015,Female,Primary education or less,0.0472072764540097,,,Single (never married),0.4105674619220919
1378,Liechtenstein,2015,Female,Primary education or less,0.0472072764540097,,,Single (never married),0.4117329007839956
1379,Liechtenstein,2015,Female,Primary education or less,0.0472072764540097,,,Married,0.548005208949923
1380,Liechtenstein,2015,Female,Primary education or less,0.0472072764540097,,,Married,0.5515310377695699
1381,Liechtenstein,2015,Female,Primary education or less,0.0472072764540097,,,Married,0.5522548317823909
1382,Liechtenstein,2015,Female,Primary education or less,0.0472072764540097,,,Widowed and not remarried,0.101283880171184
1383,Liechtenstein,2015,Female,Primary education or less,0.0472072764540097,,,Widowed and not remarried,0.1001410437235543
1384,Liechtenstein,2015,Female,Primary education or less,0.0472072764540097,,,Widowed and not remarried,0.101646385110952
1385,Liechtenstein,2015,Female,Primary education or less,0.0472072764540097,,,Divorced and not remarried,0.6310030395136779
1386,Liechtenstein,2015,Female,Primary education or less,0.0472072764540097,,,Divorced and not remarried,0.6415327564894932
1387,Liechtenstein,2015,Female,Primary education or less,0.0472072764540097,,,Divorced and not remarried,0.6548895899053627
1388,Liechtenstein,2015,Male,Bachelor or equivalent,0.1013323084806559,,,Single (never married),0.4541866028708134
1389,Liechtenstein,2015,Male,Bachelor or equivalent,0.1013323084806559,,,Single (never married),0.4546760866962041
1390,Liechtenstein,2015,Male,Bachelor or equivalent,0.1013323084806559,,,Single (never married),0.4536981718245907
1391,Liechtenstein,2015,Male,Bachelor or equivalent,0.1013323084806559,,,Married,0.6853607770582794
1392,Liechtenstein,2015,Male,Bachelor or equivalent,0.1013323084806559,,,Married,0.6890258079516391
1393,Liechtenstein,2015,Male,Bachelor or equivalent,0.1013323084806559,,,Married,0.691195335276968
1394,Liechtenstein,2015,Male,Bachelor or equivalent,0.1013323084806559,,,Widowed and not remarried,0.1528239202657807
1395,Liechtenstein,2015,Male,Bachelor or equivalent,0.1013323084806559,,,Widowed and not remarried,0.1591695501730103
1396,Liechtenstein,2015,Male,Bachelor or equivalent,0.1013323084806559,,,Widowed and not remarried,0.1591695501730103
1397,Liechtenstein,2015,Male,Bachelor or equivalent,0.1013323084806559,,,Divorced and not remarried,0.6694850115295926
1398,Liechtenstein,2015,Male,Bachelor or equivalent,0.1013323084806559,,,Divorced and not remarried,0.6778210116731518
1399,Liechtenstein,2015,Male,Bachelor or equivalent,0.1013323084806559,,,Divorced and not remarried,0.6979166666666666
1400,Liechtenstein,2015,Male,Doctoral degree or equivalent,0.017294388931591,,,Single (never married),0.4541866028708134
1401,Liechtenstein,2015,Male,Doctoral degree or equivalent,0.017294388931591,,,Single (never married),0.4546760866962041
1402,Liechtenstein,2015,Male,Doctoral degree or equivalent,0.017294388931591,,,Single (never married),0.4536981718245907
1403,Liechtenstein,2015,Male,Doctoral degree or equivalent,0.017294388931591,,,Married,0.6853607770582794
1404,Liechtenstein,2015,Male,Doctoral degree or equivalent,0.017294388931591,,,Married,0.6890258079516391
1405,Liechtenstein,2015,Male,Doctoral degree or equivalent,0.017294388931591,,,Married,0.691195335276968
1406,Liechtenstein,2015,Male,Doctoral degree or equivalent,0.017294388931591,,,Widowed and not remarried,0.1528239202657807
1407,Liechtenstein,2015,Male,Doctoral degree or equivalent,0.017294388931591,,,Widowed and not remarried,0.1591695501730103
1408,Liechtenstein,2015,Male,Doctoral degree or equivalent,0.017294388931591,,,Widowed and not remarried,0.1591695501730103
1409,Liechtenstein,2015,Male,Doctoral degree or equivalent,0.017294388931591,,,Divorced and not remarried,0.6694850115295926
1410,Liechtenstein,2015,Male,Doctoral degree or equivalent,0.017294388931591,,,Divorced and not remarried,0.6778210116731518
1411,Liechtenstein,2015,Male,Doctoral degree or equivalent,0.017294388931591,,,Divorced and not remarried,0.6979166666666666
1412,Liechtenstein,2015,Male,High school or equivalent,0.2239303100179349,,,Single (never married),0.4541866028708134
1413,Liechtenstein,2015,Male,High school or equivalent,0.2239303100179349,,,Single (never married),0.4546760866962041
1414,Liechtenstein,2015,Male,High school or equivalent,0.2239303100179349,,,Single (never married),0.4536981718245907
1415,Liechtenstein,2015,Male,High school or equivalent,0.2239303100179349,,,Married,0.6853607770582794
1416,Liechtenstein,2015,Male,High school or equivalent,0.2239303100179349,,,Married,0.6890258079516391
1417,Liechtenstein,2015,Male,High school or equivalent,0.2239303100179349,,,Married,0.691195335276968
1418,Liechtenstein,2015,Male,High school or equivalent,0.2239303100179349,,,Widowed and not remarried,0.1528239202657807
1419,Liechtenstein,2015,Male,High school or equivalent,0.2239303100179349,,,Widowed and not remarried,0.1591695501730103
1420,Liechtenstein,2015,Male,High school or equivalent,0.2239303100179349,,,Widowed and not remarried,0.1591695501730103
1421,Liechtenstein,2015,Male,High school or equivalent,0.2239303100179349,,,Divorced and not remarried,0.6694850115295926
1422,Liechtenstein,2015,Male,High school or equivalent,0.2239303100179349,,,Divorced and not remarried,0.6778210116731518
1423,Liechtenstein,2015,Male,High school or equivalent,0.2239303100179349,,,Divorced and not remarried,0.6979166666666666
1424,Liechtenstein,2015,Male,Master degree or equivalent,0.0496413015629003,,,Single (never married),0.4541866028708134
1425,Liechtenstein,2015,Male,Master degree or equivalent,0.0496413015629003,,,Single (never married),0.4546760866962041
1426,Liechtenstein,2015,Male,Master degree or equivalent,0.0496413015629003,,,Single (never married),0.4536981718245907
1427,Liechtenstein,2015,Male,Master degree or equivalent,0.0496413015629003,,,Married,0.6853607770582794
1428,Liechtenstein,2015,Male,Master degree or equivalent,0.0496413015629003,,,Married,0.6890258079516391
1429,Liechtenstein,2015,Male,Master degree or equivalent,0.0496413015629003,,,Married,0.691195335276968
1430,Liechtenstein,2015,Male,Master degree or equivalent,0.0496413015629003,,,Widowed and not remarried,0.1528239202657807
1431,Liechtenstein,2015,Male,Master degree or equivalent,0.0496413015629003,,,Widowed and not remarried,0.1591695501730103
1432,Liechtenstein,2015,Male,Master degree or equivalent,0.0496413015629003,,,Widowed and not remarried,0.1591695501730103
1433,Liechtenstein,2015,Male,Master degree or equivalent,0.0496413015629003,,,Divorced and not remarried,0.6694850115295926
1434,Liechtenstein,2015,Male,Master degree or equivalent,0.0496413015629003,,,Divorced and not remarried,0.6778210116731518
1435,Liechtenstein,2015,Male,Master degree or equivalent,0.0496413015629003,,,Divorced and not remarried,0.6979166666666666
1436,Liechtenstein,2015,Male,Middle school or equivalent,0.0649180117858058,,,Single (never married),0.4541866028708134
1437,Liechtenstein,2015,Male,Middle school or equivalent,0.0649180117858058,,,Single (never married),0.4546760866962041
1438,Liechtenstein,2015,Male,Middle school or equivalent,0.0649180117858058,,,Single (never married),0.4536981718245907
1439,Liechtenstein,2015,Male,Middle school or equivalent,0.0649180117858058,,,Married,0.6853607770582794
1440,Liechtenstein,2015,Male,Middle school or equivalent,0.0649180117858058,,,Married,0.6890258079516391
1441,Liechtenstein,2015,Male,Middle school or equivalent,0.0649180117858058,,,Married,0.691195335276968
1442,Liechtenstein,2015,Male,Middle school or equivalent,0.0649180117858058,,,Widowed and not remarried,0.1528239202657807
1443,Liechtenstein,2015,Male,Middle school or equivalent,0.0649180117858058,,,Widowed and not remarried,0.1591695501730103
1444,Liechtenstein,2015,Male,Middle school or equivalent,0.0649180117858058,,,Widowed and not remarried,0.1591695501730103
1445,Liechtenstein,2015,Male,Middle school or equivalent,0.0649180117858058,,,Divorced and not remarried,0.6694850115295926
1446,Liechtenstein,2015,Male,Middle school or equivalent,0.0649180117858058,,,Divorced and not remarried,0.6778210116731518
1447,Liechtenstein,2015,Male,Middle school or equivalent,0.0649180117858058,,,Divorced and not remarried,0.6979166666666666
1448,Liechtenstein,2015,Male,No education,0.0049000768639508,,,Single (never married),0.4541866028708134
1449,Liechtenstein,2015,Male,No education,0.0049000768639508,,,Single (never married),0.4546760866962041
1450,Liechtenstein,2015,Male,No education,0.0049000768639508,,,Single (never married),0.4536981718245907
1451,Liechtenstein,2015,Male,No education,0.0049000768639508,,,Married,0.6853607770582794
1452,Liechtenstein,2015,Male,No education,0.0049000768639508,,,Married,0.6890258079516391
1453,Liechtenstein,2015,Male,No education,0.0049000768639508,,,Married,0.691195335276968
1454,Liechtenstein,2015,Male,No education,0.0049000768639508,,,Widowed and not remarried,0.1528239202657807
1455,Liechtenstein,2015,Male,No education,0.0049000768639508,,,Widowed and not remarried,0.1591695501730103
1456,Liechtenstein,2015,Male,No education,0.0049000768639508,,,Widowed and not remarried,0.1591695501730103
1457,Liechtenstein,2015,Male,No education,0.0049000768639508,,,Divorced and not remarried,0.6694850115295926
1458,Liechtenstein,2015,Male,No education,0.0049000768639508,,,Divorced and not remarried,0.6778210116731518
1459,Liechtenstein,2015,Male,No education,0.0049000768639508,,,Divorced and not remarried,0.6979166666666666
1460,Liechtenstein,2015,Male,Primary education or less,0.0287279016141429,,,Single (never married),0.4541866028708134
1461,Liechtenstein,2015,Male,Primary education or less,0.0287279016141429,,,Single (never married),0.4546760866962041
1462,Liechtenstein,2015,Male,Primary education or less,0.0287279016141429,,,Single (never married),0.4536981718245907
1463,Liechtenstein,2015,Male,Primary education or less,0.0287279016141429,,,Married,0.6853607770582794
1464,Liechtenstein,2015,Male,Primary education or less,0.0287279016141429,,,Married,0.6890258079516391
1465,Liechtenstein,2015,Male,Primary education or less,0.0287279016141429,,,Married,0.691195335276968
1466,Liechtenstein,2015,Male,Primary education or less,0.0287279016141429,,,Widowed and not remarried,0.1528239202657807
1467,Liechtenstein,2015,Male,Primary education or less,0.0287279016141429,,,Widowed and not remarried,0.1591695501730103
1468,Liechtenstein,2015,Male,Primary education or less,0.0287279016141429,,,Widowed and not remarried,0.1591695501730103
1469,Liechtenstein,2015,Male,Primary education or less,0.0287279016141429,,,Divorced and not remarried,0.6694850115295926
1470,Liechtenstein,2015,Male,Primary education or less,0.0287279016141429,,,Divorced and not remarried,0.6778210116731518
1471,Liechtenstein,2015,Male,Primary education or less,0.0287279016141429,,,Divorced and not remarried,0.6979166666666666
1472,Lithuania,2001,Female,Bachelor or equivalent,0.0608338715793895,Literate,0.5366810709921874,,
1473,Lithuania,2001,Female,High school or equivalent,0.1591445436187196,Literate,0.5366810709921874,,
1474,Lithuania,2001,Female,Middle school or equivalent,0.213902268375577,Literate,0.5366810709921874,,
1475,Lithuania,2001,Female,No education,0.0104975902586663,Literate,0.5366810709921874,,
1476,Lithuania,2001,Female,Primary education or less,0.0989945611460662,Literate,0.5366810709921874,,
1477,Lithuania,2001,Male,Bachelor or equivalent,0.0440810974914746,Literate,0.4599478335715913,,
1478,Lithuania,2001,Male,High school or equivalent,0.1315576112054585,Literate,0.4599478335715913,,
1479,Lithuania,2001,Male,Middle school or equivalent,0.207713394548816,Literate,0.4599478335715913,,
1480,Lithuania,2001,Male,No education,0.0044139163547707,Literate,0.4599478335715913,,
1481,Lithuania,2001,Male,Primary education or less,0.0688611454210613,Literate,0.4599478335715913,,
1482,Lithuania,2011,Female,Bachelor or equivalent,0.1655617121383351,Literate,0.5435715912238945,,
1483,Lithuania,2011,Female,High school or equivalent,0.2464408314900264,Literate,0.5435715912238945,,
1484,Lithuania,2011,Female,Middle school or equivalent,0.0664513256944688,Literate,0.5435715912238945,,
1485,Lithuania,2011,Female,No education,0.0057961367582483,Literate,0.5435715912238945,,
1486,Lithuania,2011,Female,Primary education or less,0.0640158053993029,Literate,0.5435715912238945,,
1487,Lithuania,2011,Male,Bachelor or equivalent,0.1067609626405549,Literate,0.4546505758829698,,
1488,Lithuania,2011,Male,High school or equivalent,0.2351887122823504,Literate,0.4546505758829698,,
1489,Lithuania,2011,Male,Middle school or equivalent,0.0724246824615125,Literate,0.4546505758829698,,
1490,Lithuania,2011,Male,No education,0.0022733581956145,Literate,0.4546505758829698,,
1491,Lithuania,2011,Male,Primary education or less,0.0350864729395857,Literate,0.4546505758829698,,
1492,Lithuania,2021,Female,Bachelor or equivalent,0.0878835605278879,,,,
1493,Lithuania,2021,Female,Doctoral degree or equivalent,0.0027898349410324,,,,
1494,Lithuania,2021,Female,High school or equivalent,0.245939114922985,,,,
1495,Lithuania,2021,Female,Master degree or equivalent,0.1116284899047077,,,,
1496,Lithuania,2021,Female,Middle school or equivalent,0.0566635612798649,,,,
1497,Lithuania,2021,Female,No education,0.0020792166069958,,,,
1498,Lithuania,2021,Female,Primary education or less,0.0372541974942452,,,,
1499,Lithuania,2021,Male,Bachelor or equivalent,0.0588200644193692,,,,
1500,Lithuania,2021,Male,Doctoral degree or equivalent,0.0028291048548475,,,,
1501,Lithuania,2021,Male,High school or equivalent,0.2344163195735454,,,,
1502,Lithuania,2021,Male,Master degree or equivalent,0.0684704368569029,,,,
1503,Lithuania,2021,Male,Middle school or equivalent,0.0657562173882165,,,,
1504,Lithuania,2021,Male,No education,0.001092455581132,,,,
1505,Lithuania,2021,Male,Primary education or less,0.0243774256482669,,,,
1506,Luxembourg,2001,Female,Bachelor or equivalent,0.035972867672753,,,,
1507,Luxembourg,2001,Female,High school or equivalent,0.0999761596065355,,,,
1508,Luxembourg,2001,Female,Middle school or equivalent,0.1897238106746178,,,,
1509,Luxembourg,2001,Female,Primary education or less,0.1815331659062778,,,,
1510,Luxembourg,2001,Male,Bachelor or equivalent,0.0586930892251219,,,,
1511,Luxembourg,2001,Male,High school or equivalent,0.1171347112863035,,,,
1512,Luxembourg,2001,Male,Middle school or equivalent,0.1817715698409225,,,,
1513,Luxembourg,2001,Male,Primary education or less,0.1351946257874678,,,,
1514,Luxembourg,2011,Female,Bachelor or equivalent,0.1156262884951538,,,,
1515,Luxembourg,2011,Female,High school or equivalent,0.1946752847029855,,,,
1516,Luxembourg,2011,Female,Middle school or equivalent,0.0805095326863998,,,,
1517,Luxembourg,2011,Female,No education,0.0,,,,
1518,Luxembourg,2011,Female,Primary education or less,0.1107975167976213,,,,
1519,Luxembourg,2011,Male,Bachelor or equivalent,0.1206873522767527,,,,
1520,Luxembourg,2011,Male,High school or equivalent,0.2064612043183098,,,,
1521,Luxembourg,2011,Male,Middle school or equivalent,0.0846936938506478,,,,
1522,Luxembourg,2011,Male,No education,0.0,,,,
1523,Luxembourg,2011,Male,Primary education or less,0.086549126872129,,,,
1524,Malaysia,2000,Female,High school or equivalent,0.5004152035890302,Literate,0.4309499141831254,,
1525,Malaysia,2000,Male,High school or equivalent,0.4995847964109697,Literate,0.4689287493777599,,
1526,Malaysia,2010,Female,Bachelor or equivalent,0.0748215513509577,,,,
1527,Malaysia,2010,Female,High school or equivalent,0.2301405259311453,,,,
1528,Malaysia,2010,Female,Middle school or equivalent,0.0655244003452144,,,,
1529,Malaysia,2010,Female,No education,0.0638304976212431,,,,
1530,Malaysia,2010,Female,Primary education or less,0.0648741225316418,,,,
1531,Malaysia,2010,Male,Bachelor or equivalent,0.072396337412116,,,,
1532,Malaysia,2010,Male,High school or equivalent,0.2460927734961069,,,,
1533,Malaysia,2010,Male,Middle school or equivalent,0.0791016381237172,,,,
1534,Malaysia,2010,Male,No education,0.0358266945348454,,,,
1535,Malaysia,2010,Male,Primary education or less,0.0673914586530116,,,,
1536,Maldives,2000,Female,High school or equivalent,0.0039535308071285,,,,
1537,Maldives,2000,Female,Middle school or equivalent,0.1648014111063803,,,,
1538,Maldives,2000,Female,Primary education or less,0.3227259594915151,,,,
1539,Maldives,2000,Male,High school or equivalent,0.0087205766072623,,,,
1540,Maldives,2000,Male,Middle school or equivalent,0.182409829085822,,,,
1541,Maldives,2000,Male,Primary education or less,0.3173886929018916,,,,
1542,Maldives,2006,Female,Bachelor or equivalent,0.0044189174157928,Literate,0.4918623651092706,,
1543,Maldives,2006,Female,High school or equivalent,0.0211693446452226,Literate,0.4918623651092706,,
1544,Maldives,2006,Female,Middle school or equivalent,0.1667357649176382,Literate,0.4918623651092706,,
1545,Maldives,2006,Female,No education,0.1428665325149404,Literate,0.4918623651092706,,
1546,Maldives,2006,Female,Primary education or less,0.1652240300122354,Literate,0.4918623651092706,,
1547,Maldives,2006,Male,Bachelor or equivalent,0.0075738424357639,Literate,0.4929574428641026,,
1548,Maldives,2006,Male,High school or equivalent,0.0248146987147725,Literate,0.4929574428641026,,
1549,Maldives,2006,Male,Middle school or equivalent,0.1636819592893329,Literate,0.4929574428641026,,
1550,Maldives,2006,Male,No education,0.149555580273629,Literate,0.4929574428641026,,
1551,Maldives,2006,Male,Primary education or less,0.153959329780672,Literate,0.4929574428641026,,
1552,Malta,2005,Female,Bachelor or equivalent,0.0438690100036962,Literate,0.4749624699207453,,
1553,Malta,2005,Female,High school or equivalent,0.0770606541153465,Literate,0.4749624699207453,,
1554,Malta,2005,Female,Middle school or equivalent,0.2216045261061894,Literate,0.4749624699207453,,
1555,Malta,2005,Female,No education,0.0147581347100835,Literate,0.4749624699207453,,
1556,Malta,2005,Female,Primary education or less,0.1503326616509079,Literate,0.4749624699207453,,
1557,Malta,2005,Male,Bachelor or equivalent,0.0520067009264448,Literate,0.4529549418283771,,
1558,Malta,2005,Male,High school or equivalent,0.0880420656023083,Literate,0.4529549418283771,,
1559,Malta,2005,Male,Middle school or equivalent,0.2310180161919183,Literate,0.4529549418283771,,
1560,Malta,2005,Male,No education,0.0093896433724021,Literate,0.4529549418283771,,
1561,Malta,2005,Male,Primary education or less,0.1119185873207025,Literate,0.4529549418283771,,
1562,Malta,2011,Female,Bachelor or equivalent,0.0692682679981107,Literate,0.4794259588519177,,
1563,Malta,2011,Female,High school or equivalent,0.1086633830375818,Literate,0.4794259588519177,,
1564,Malta,2011,Female,Middle school or equivalent,0.198831050536401,Literate,0.4794259588519177,,
1565,Malta,2011,Female,Primary education or less,0.1285788183433416,Literate,0.4794259588519177,,
1566,Malta,2011,Male,Bachelor or equivalent,0.0712839889346197,Literate,0.4568781220895775,,
1567,Malta,2011,Male,High school or equivalent,0.1243056024109934,Literate,0.4568781220895775,,
1568,Malta,2011,Male,Middle school or equivalent,0.2106076962868002,Literate,0.4568781220895775,,
1569,Malta,2011,Male,Primary education or less,0.0884611924521512,Literate,0.4568781220895775,,
1570,Martinique,2015,Female,Bachelor or equivalent,0.1108073413439003,,,Married,0.4588348940650554
1571,Martinique,2015,Female,Bachelor or equivalent,0.1108073413439003,,,Unknown,0.3022833223991165
1572,Martinique,2015,Female,High school or equivalent,0.104077864437223,,,Married,0.4588348940650554
1573,Martinique,2015,Female,High school or equivalent,0.104077864437223,,,Unknown,0.3022833223991165
1574,Martinique,2015,Female,Middle school or equivalent,0.0899144129183641,,,Married,0.4588348940650554
1575,Martinique,2015,Female,Middle school or equivalent,0.0899144129183641,,,Unknown,0.3022833223991165
1576,Martinique,2015,Female,Primary education or less,0.2454561218647197,,,Married,0.4588348940650554
1577,Martinique,2015,Female,Primary education or less,0.2454561218647197,,,Unknown,0.3022833223991165
1578,Martinique,2015,Male,Bachelor or equivalent,0.0727132920970094,,,Married,0.4991463120750928
1579,Martinique,2015,Male,Bachelor or equivalent,0.0727132920970094,,,Unknown,0.2937671897497279
1580,Martinique,2015,Male,High school or equivalent,0.0761258765952916,,,Married,0.4991463120750928
1581,Martinique,2015,Male,High school or equivalent,0.0761258765952916,,,Unknown,0.2937671897497279
1582,Martinique,2015,Male,Middle school or equivalent,0.0948725700559093,,,Married,0.4991463120750928
1583,Martinique,2015,Male,Middle school or equivalent,0.0948725700559093,,,Unknown,0.2937671897497279
1584,Martinique,2015,Male,Primary education or less,0.2060325206875822,,,Married,0.4991463120750928
1585,Martinique,2015,Male,Primary education or less,0.2060325206875822,,,Unknown,0.2937671897497279
1586,Mauritius,2000,Female,High school or equivalent,0.0038000651924449,Literate,0.4133183018249793,,
1587,Mauritius,2000,Female,Middle school or equivalent,0.2411417644856279,Literate,0.4133183018249793,,
1588,Mauritius,2000,Female,Primary education or less,0.2545050039442641,Literate,0.4133183018249793,,
1589,Mauritius,2000,Male,High school or equivalent,0.0081205793645311,Literate,0.4371717210648817,,
1590,Mauritius,2000,Male,Middle school or equivalent,0.2685637910497316,Literate,0.4371717210648817,,
1591,Mauritius,2000,Male,Primary education or less,0.2238687959634001,Literate,0.4371717210648817,,
1592,Mauritius,2011,Female,Bachelor or equivalent,0.0197949144822928,Literate,0.4464956866226989,,
1593,Mauritius,2011,Female,High school or equivalent,0.2201906681855126,Literate,0.4464956866226989,,
1594,Mauritius,2011,Female,Middle school or equivalent,0.056192481712399,Literate,0.4464956866226989,,
1595,Mauritius,2011,Female,Primary education or less,0.2146891546754602,Literate,0.4464956866226989,,
1596,Mauritius,2011,Male,Bachelor or equivalent,0.0273412931603391,Literate,0.4542561916621833,,
1597,Mauritius,2011,Male,High school or equivalent,0.2249692495654661,Literate,0.4542561916621833,,
1598,Mauritius,2011,Male,Middle school or equivalent,0.0654986837471431,Literate,0.4542561916621833,,
1599,Mauritius,2011,Male,Primary education or less,0.1713235544713868,Literate,0.4542561916621833,,
1600,Mayotte,2007,Female,Bachelor or equivalent,0.0291247367189328,,,,
1601,Mayotte,2007,Female,High school or equivalent,0.0431780950152118,,,,
1602,Mayotte,2007,Female,Middle school or equivalent,0.0889772993213199,,,,
1603,Mayotte,2007,Female,No education,0.2670255090100631,,,,
1604,Mayotte,2007,Female,Primary education or less,0.0925462204540135,,,,
1605,Mayotte,2007,Male,Bachelor or equivalent,0.0375614322490053,,,,
1606,Mayotte,2007,Male,High school or equivalent,0.0558857945237538,,,,
1607,Mayotte,2007,Male,Middle school or equivalent,0.1040603791247367,,,,
1608,Mayotte,2007,Male,No education,0.1728176924877135,,,,
1609,Mayotte,2007,Male,Primary education or less,0.1088228410952492,,,,
1610,Mayotte,2017,Female,Bachelor or equivalent,0.0405194524263641,,,Married,0.275861155679356
1611,Mayotte,2017,Female,Bachelor or equivalent,0.0405194524263641,,,Unknown,0.084723087475569
1612,Mayotte,2017,Female,Doctoral degree or equivalent,0.0010829719310533,,,Married,0.275861155679356
1613,Mayotte,2017,Female,Doctoral degree or equivalent,0.0010829719310533,,,Unknown,0.084723087475569
1614,Mayotte,2017,Female,High school or equivalent,0.0983356926375527,,,Married,0.275861155679356
1615,Mayotte,2017,Female,High school or equivalent,0.0983356926375527,,,Unknown,0.084723087475569
1616,Mayotte,2017,Female,Master degree or equivalent,0.0119061582192104,,,Married,0.275861155679356
1617,Mayotte,2017,Female,Master degree or equivalent,0.0119061582192104,,,Unknown,0.084723087475569
1618,Mayotte,2017,Female,Middle school or equivalent,0.0945969634818237,,,Married,0.275861155679356
1619,Mayotte,2017,Female,Middle school or equivalent,0.0945969634818237,,,Unknown,0.084723087475569
1620,Mayotte,2017,Female,No education,0.1908454315408655,,,Married,0.275861155679356
1621,Mayotte,2017,Female,No education,0.1908454315408655,,,Unknown,0.084723087475569
1622,Mayotte,2017,Female,Primary education or less,0.1019558292245274,,,Married,0.275861155679356
